"location.name","treatment.name","event.type","sample.id","lab.id.x","method","cas.number","analyte","result","units","dilution","result.reported.to","mdl","rl","flag","non.detect","duplicate","method.name","event.count","flow.vol.liter","long","lat","collected","received"
"Kerbel","MT1","Outflow","K-MT1-01-GBH","HS23071021-10","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.053,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99798,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT1","Outflow","K-MT1-01-GBH-D","HS23071021-24","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",32,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"Hourly Grab","Irrigation 1",NA,-104.99798,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT1","Outflow","K-MT1-01-LC","HS23071021-08","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.44,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99798,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT1","Outflow","K-MT1-01-LC","HS23071021-08","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1210,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99798,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT1","Outflow","K-MT1-01-GB","HS23071021-09","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",7.5,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99798,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT1","Outflow","K-MT1-01-GBH-D","HS23071021-24","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.82,"mg/L",5,"RL",0.15,0.5,NA,FALSE,TRUE,"Hourly Grab","Irrigation 1",NA,-104.99798,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GBH","HS23071021-13","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.852,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GBH","HS23071021-13","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1200,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-LC","HS23071021-11","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1170,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GB","HS23071021-12","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",10,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GB","HS23071021-12","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.09,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-LC","HS23071021-11","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.992,"mg/L",2,"RL",0.04,0.1,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GB","HS23071021-12","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GB","HS23071021-12","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.888,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GB","HS23071021-12","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1180,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GB","HS23071021-12","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-LC","HS23071021-11","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",3.9,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-LC","HS23071021-11","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.93,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-LC","HS23071021-11","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-LC","HS23071021-11","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GBH","HS23071021-13","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",6.3,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GBH","HS23071021-13","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.8,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GBH","HS23071021-13","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","MT2","Outflow","K-MT2-01-GBH","HS23071021-13","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99735,40.67638,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-LC","HS23071021-14","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",6.6,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-LC","HS23071021-14","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.8,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-LC","HS23071021-14","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-LC","HS23071021-14","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-LC","HS23071021-14","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.561,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-LC","HS23071021-14","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1240,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-ISC","HS23071021-15","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",2.8,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-ISC","HS23071021-15","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.05,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-ISC","HS23071021-15","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",148,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GB","HS23071021-16","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",5.6,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GB","HS23071021-16","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.88,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GB","HS23071021-16","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GB","HS23071021-16","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GB","HS23071021-16","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.503,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GB","HS23071021-16","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1280,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GBH","HS23071021-17","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",5.3,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GBH","HS23071021-17","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.76,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GBH","HS23071021-17","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-ISC","HS23071021-15","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0.203,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-ISC","HS23071021-15","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.675,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-ISC","HS23071021-15","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.36,"mg/L",2,"RL",0.04,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GBH","HS23071021-17","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1200,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GBH","HS23071021-17","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST1","Outflow","K-ST1-01-GBH","HS23071021-17","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.429,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99764,40.67641,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GB","HS23071021-20","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GB","HS23071021-20","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GBH","HS23071021-21","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.69,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GB","HS23071021-20","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.52,"mg/L",2,"RL",0.04,0.1,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GB","HS23071021-20","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1370,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GBH","HS23071021-21","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",10,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GBH","HS23071021-21","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1360,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GBH","HS23071021-21","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GBH","HS23071021-21","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GBH","HS23071021-21","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.29,"mg/L",2,"RL",0.04,0.1,NA,FALSE,FALSE,"Hourly Grab","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-LC","HS23071021-18","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",13,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-LC","HS23071021-18","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.59,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-LC","HS23071021-18","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-LC","HS23071021-18","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-LC","HS23071021-18","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.68,"mg/L",2,"RL",0.04,0.1,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-LC","HS23071021-18","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1360,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-ISC","HS23071021-19","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",7.2,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-ISC","HS23071021-19","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.73,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-ISC","HS23071021-19","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-ISC","HS23071021-19","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-ISC","HS23071021-19","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.28,"mg/L",2,"RL",0.04,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-ISC","HS23071021-19","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1400,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GB","HS23071021-20","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",36,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
"Kerbel","ST2","Outflow","K-ST2-01-GB","HS23071021-20","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.85,"mg/L",5,"RL",0.15,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,-104.99701,40.67636,2023-07-18 16:00:00,"18 Jul 2023 13:35"
